_id,dayIndex,periodIndex,fromTime,toTime,klassId,schoolId,academicYearId
596393970148403c09510270,6,5,1:00,13.45,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510271,1,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510272,2,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510273,3,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510274,4,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510275,5,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510276,6,6,13.45,14:30,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510277,1,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510278,2,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510279,3,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510280,4,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510281,5,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510282,6,7,14:30,15:15,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510283,1,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510284,2,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510285,3,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510286,4,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510287,5,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510288,6,8,15:15,16:00,596393970148403c09543006,596393970148403c09541001,596393970148403c09550001
596393970148403c09510289,1,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510290,2,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510291,3,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510292,4,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510293,5,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510294,6,1,9:00,9:45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510295,1,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510296,2,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510297,3,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510298,4,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510299,5,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510300,6,2,9:45,10:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510301,1,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510302,2,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510303,3,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510304,4,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510305,5,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510306,6,3,10:30,11.15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510307,1,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510308,2,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510309,3,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510310,4,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510311,5,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510312,6,4,11:15,12,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510313,1,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510314,2,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510315,3,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510316,4,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510317,5,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510318,6,5,1:00,13.45,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510319,1,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510320,2,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510321,3,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510322,4,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510323,5,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510324,6,6,13.45,14:30,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510325,1,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510326,2,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510327,3,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510328,4,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510329,5,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510330,6,7,14:30,15:15,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510331,1,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510332,2,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510333,3,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510334,4,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510335,5,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510336,6,8,15:15,16:00,596393970148403c09543007,596393970148403c09541001,596393970148403c09550001
596393970148403c09510337,1,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510338,2,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510339,3,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510340,4,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510341,5,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510342,6,1,9:00,9:45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510343,1,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510344,2,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510345,3,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510346,4,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510347,5,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510348,6,2,9:45,10:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510349,1,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510350,2,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510351,3,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510352,4,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510353,5,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510354,6,3,10:30,11.15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510355,1,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510356,2,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510357,3,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510358,4,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510359,5,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510360,6,4,11:15,12,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510361,1,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510362,2,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510363,3,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510364,4,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510365,5,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510366,6,5,1:00,13.45,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510367,1,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510368,2,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510369,3,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510370,4,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510371,5,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510372,6,6,13.45,14:30,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510373,1,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510374,2,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510375,3,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510376,4,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510377,5,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510378,6,7,14:30,15:15,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510379,1,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510380,2,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510381,3,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510382,4,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510383,5,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510384,6,8,15:15,16:00,596393970148403c09543008,596393970148403c09541001,596393970148403c09550001
596393970148403c09510385,1,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510386,2,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510387,3,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510388,4,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510389,5,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510390,6,1,9:00,9:45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510391,1,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510392,2,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510393,3,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510394,4,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510395,5,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510396,6,2,9:45,10:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510397,1,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510398,2,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510399,3,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510400,4,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510401,5,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510402,6,3,10:30,11.15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510403,1,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510404,2,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510405,3,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510406,4,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510407,5,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510408,6,4,11:15,12,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510409,1,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510410,2,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510411,3,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510412,4,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510413,5,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510414,6,5,1:00,13.45,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510415,1,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510416,2,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510417,3,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510418,4,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510419,5,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510420,6,6,13.45,14:30,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510421,1,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510422,2,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510423,3,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510424,4,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510425,5,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510426,6,7,14:30,15:15,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510427,1,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510428,2,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510429,3,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510430,4,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510431,5,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510432,6,8,15:15,16:00,596393970148403c09543009,596393970148403c09541001,596393970148403c09550001
596393970148403c09510433,1,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510434,2,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510435,3,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510436,4,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510437,5,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510438,6,1,9:00,9:45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510439,1,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510440,2,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510441,3,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510442,4,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510443,5,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510444,6,2,9:45,10:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510445,1,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510446,2,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510447,3,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510448,4,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510449,5,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510450,6,3,10:30,11.15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510451,1,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510452,2,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510453,3,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510454,4,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510455,5,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510456,6,4,11:15,12,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510457,1,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510458,2,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510459,3,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510460,4,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510461,5,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510462,6,5,1:00,13.45,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510463,1,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510464,2,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510465,3,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510466,4,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510467,5,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510468,6,6,13.45,14:30,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510469,1,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510470,2,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510471,3,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510472,4,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510473,5,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510474,6,7,14:30,15:15,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510475,1,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510476,2,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510477,3,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510478,4,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510479,5,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510480,6,8,15:15,16:00,596393970148403c09543010,596393970148403c09541001,596393970148403c09550001
596393970148403c09510481,1,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510482,2,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510483,3,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510484,4,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510485,5,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510486,6,1,9:00,9:45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510487,1,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510488,2,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510489,3,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510490,4,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510491,5,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510492,6,2,9:45,10:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510493,1,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510494,2,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510495,3,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510496,4,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510497,5,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510498,6,3,10:30,11.15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510499,1,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510500,2,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510501,3,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510502,4,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510503,5,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510504,6,4,11:15,12,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510505,1,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510506,2,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510507,3,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510508,4,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510509,5,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510510,6,5,1:00,13.45,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510511,1,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510512,2,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510513,3,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510514,4,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510515,5,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510516,6,6,13.45,14:30,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510517,1,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510518,2,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510519,3,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510520,4,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510521,5,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510522,6,7,14:30,15:15,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510523,1,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510524,2,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510525,3,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510526,4,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510527,5,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510528,6,8,15:15,16:00,596393970148403c09543011,596393970148403c09541002,596393970148403c09550002
596393970148403c09510529,1,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510530,2,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510531,3,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510532,4,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510533,5,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510534,6,1,9:00,9:45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510535,1,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510536,2,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510537,3,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510538,4,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
