_id,klassSectionId,klassPeriodId,klassSectionSubjectId,schoolId,academicYearId
596393970148403c09513598,596393970148403c09544013,596393970148403c09510598,596393970148403c09549102,596393970148403c09541001,596393970148403c09550001
596393970148403c09513599,596393970148403c09544013,596393970148403c09510599,596393970148403c09549103,596393970148403c09541001,596393970148403c09550001
596393970148403c09513600,596393970148403c09544013,596393970148403c09510600,596393970148403c09549104,596393970148403c09541001,596393970148403c09550001
596393970148403c09513601,596393970148403c09544013,596393970148403c09510601,596393970148403c09549097,596393970148403c09541001,596393970148403c09550001
596393970148403c09513602,596393970148403c09544013,596393970148403c09510602,596393970148403c09549098,596393970148403c09541001,596393970148403c09550001
596393970148403c09513603,596393970148403c09544013,596393970148403c09510603,596393970148403c09549099,596393970148403c09541001,596393970148403c09550001
596393970148403c09513604,596393970148403c09544013,596393970148403c09510604,596393970148403c09549100,596393970148403c09541001,596393970148403c09550001
596393970148403c09513605,596393970148403c09544013,596393970148403c09510605,596393970148403c09549101,596393970148403c09541001,596393970148403c09550001
596393970148403c09513606,596393970148403c09544013,596393970148403c09510606,596393970148403c09549102,596393970148403c09541001,596393970148403c09550001
596393970148403c09513607,596393970148403c09544013,596393970148403c09510607,596393970148403c09549103,596393970148403c09541001,596393970148403c09550001
596393970148403c09513608,596393970148403c09544013,596393970148403c09510608,596393970148403c09549104,596393970148403c09541001,596393970148403c09550001
596393970148403c09513609,596393970148403c09544013,596393970148403c09510609,596393970148403c09549097,596393970148403c09541001,596393970148403c09550001
596393970148403c09513610,596393970148403c09544013,596393970148403c09510610,596393970148403c09549098,596393970148403c09541001,596393970148403c09550001
596393970148403c09513611,596393970148403c09544013,596393970148403c09510611,596393970148403c09549099,596393970148403c09541001,596393970148403c09550001
596393970148403c09513612,596393970148403c09544013,596393970148403c09510612,596393970148403c09549100,596393970148403c09541001,596393970148403c09550001
596393970148403c09513613,596393970148403c09544013,596393970148403c09510613,596393970148403c09549101,596393970148403c09541001,596393970148403c09550001
596393970148403c09513614,596393970148403c09544013,596393970148403c09510614,596393970148403c09549102,596393970148403c09541001,596393970148403c09550001
596393970148403c09513615,596393970148403c09544013,596393970148403c09510615,596393970148403c09549103,596393970148403c09541001,596393970148403c09550001
596393970148403c09513616,596393970148403c09544013,596393970148403c09510616,596393970148403c09549104,596393970148403c09541001,596393970148403c09550001
596393970148403c09513617,596393970148403c09544013,596393970148403c09510617,596393970148403c09549097,596393970148403c09541001,596393970148403c09550001
596393970148403c09513618,596393970148403c09544013,596393970148403c09510618,596393970148403c09549098,596393970148403c09541001,596393970148403c09550001
596393970148403c09513619,596393970148403c09544013,596393970148403c09510619,596393970148403c09549099,596393970148403c09541001,596393970148403c09550001
596393970148403c09513620,596393970148403c09544013,596393970148403c09510620,596393970148403c09549100,596393970148403c09541001,596393970148403c09550001
596393970148403c09513621,596393970148403c09544013,596393970148403c09510621,596393970148403c09549101,596393970148403c09541001,596393970148403c09550001
596393970148403c09513622,596393970148403c09544013,596393970148403c09510622,596393970148403c09549102,596393970148403c09541001,596393970148403c09550001
596393970148403c09513623,596393970148403c09544013,596393970148403c09510623,596393970148403c09549103,596393970148403c09541001,596393970148403c09550001
596393970148403c09513624,596393970148403c09544013,596393970148403c09510624,596393970148403c09549104,596393970148403c09541001,596393970148403c09550001
596393970148403c09513625,596393970148403c09544014,596393970148403c09510625,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513626,596393970148403c09544014,596393970148403c09510626,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513627,596393970148403c09544014,596393970148403c09510627,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513628,596393970148403c09544014,596393970148403c09510628,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513629,596393970148403c09544014,596393970148403c09510629,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513630,596393970148403c09544014,596393970148403c09510630,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513631,596393970148403c09544014,596393970148403c09510631,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513632,596393970148403c09544014,596393970148403c09510632,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513633,596393970148403c09544014,596393970148403c09510633,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513634,596393970148403c09544014,596393970148403c09510634,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513635,596393970148403c09544014,596393970148403c09510635,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513636,596393970148403c09544014,596393970148403c09510636,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513637,596393970148403c09544014,596393970148403c09510637,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513638,596393970148403c09544014,596393970148403c09510638,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513639,596393970148403c09544014,596393970148403c09510639,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513640,596393970148403c09544014,596393970148403c09510640,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513641,596393970148403c09544014,596393970148403c09510641,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513642,596393970148403c09544014,596393970148403c09510642,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513643,596393970148403c09544014,596393970148403c09510643,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513644,596393970148403c09544014,596393970148403c09510644,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513645,596393970148403c09544014,596393970148403c09510645,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513646,596393970148403c09544014,596393970148403c09510646,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513647,596393970148403c09544014,596393970148403c09510647,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513648,596393970148403c09544014,596393970148403c09510648,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513649,596393970148403c09544014,596393970148403c09510649,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513650,596393970148403c09544014,596393970148403c09510650,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513651,596393970148403c09544014,596393970148403c09510651,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513652,596393970148403c09544014,596393970148403c09510652,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513653,596393970148403c09544014,596393970148403c09510653,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513654,596393970148403c09544014,596393970148403c09510654,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513655,596393970148403c09544014,596393970148403c09510655,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513656,596393970148403c09544014,596393970148403c09510656,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513657,596393970148403c09544014,596393970148403c09510657,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513658,596393970148403c09544014,596393970148403c09510658,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513659,596393970148403c09544014,596393970148403c09510659,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513660,596393970148403c09544014,596393970148403c09510660,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513661,596393970148403c09544014,596393970148403c09510661,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513662,596393970148403c09544014,596393970148403c09510662,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513663,596393970148403c09544014,596393970148403c09510663,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513664,596393970148403c09544014,596393970148403c09510664,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513665,596393970148403c09544014,596393970148403c09510665,596393970148403c09549105,596393970148403c09541001,596393970148403c09550001
596393970148403c09513666,596393970148403c09544014,596393970148403c09510666,596393970148403c09549106,596393970148403c09541001,596393970148403c09550001
596393970148403c09513667,596393970148403c09544014,596393970148403c09510667,596393970148403c09549107,596393970148403c09541001,596393970148403c09550001
596393970148403c09513668,596393970148403c09544014,596393970148403c09510668,596393970148403c09549108,596393970148403c09541001,596393970148403c09550001
596393970148403c09513669,596393970148403c09544014,596393970148403c09510669,596393970148403c09549109,596393970148403c09541001,596393970148403c09550001
596393970148403c09513670,596393970148403c09544014,596393970148403c09510670,596393970148403c09549110,596393970148403c09541001,596393970148403c09550001
596393970148403c09513671,596393970148403c09544014,596393970148403c09510671,596393970148403c09549111,596393970148403c09541001,596393970148403c09550001
596393970148403c09513672,596393970148403c09544014,596393970148403c09510672,596393970148403c09549112,596393970148403c09541001,596393970148403c09550001
596393970148403c09513673,596393970148403c09544015,596393970148403c09510673,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513674,596393970148403c09544015,596393970148403c09510674,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513675,596393970148403c09544015,596393970148403c09510675,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513676,596393970148403c09544015,596393970148403c09510676,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513677,596393970148403c09544015,596393970148403c09510677,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513678,596393970148403c09544015,596393970148403c09510678,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513679,596393970148403c09544015,596393970148403c09510679,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513680,596393970148403c09544015,596393970148403c09510680,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513681,596393970148403c09544015,596393970148403c09510681,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513682,596393970148403c09544015,596393970148403c09510682,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513683,596393970148403c09544015,596393970148403c09510683,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513684,596393970148403c09544015,596393970148403c09510684,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513685,596393970148403c09544015,596393970148403c09510685,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513686,596393970148403c09544015,596393970148403c09510686,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513687,596393970148403c09544015,596393970148403c09510687,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513688,596393970148403c09544015,596393970148403c09510688,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513689,596393970148403c09544015,596393970148403c09510689,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513690,596393970148403c09544015,596393970148403c09510690,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513691,596393970148403c09544015,596393970148403c09510691,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513692,596393970148403c09544015,596393970148403c09510692,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513693,596393970148403c09544015,596393970148403c09510693,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513694,596393970148403c09544015,596393970148403c09510694,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513695,596393970148403c09544015,596393970148403c09510695,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513696,596393970148403c09544015,596393970148403c09510696,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513697,596393970148403c09544015,596393970148403c09510697,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513698,596393970148403c09544015,596393970148403c09510698,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513699,596393970148403c09544015,596393970148403c09510699,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513700,596393970148403c09544015,596393970148403c09510700,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513701,596393970148403c09544015,596393970148403c09510701,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513702,596393970148403c09544015,596393970148403c09510702,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513703,596393970148403c09544015,596393970148403c09510703,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513704,596393970148403c09544015,596393970148403c09510704,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513705,596393970148403c09544015,596393970148403c09510705,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513706,596393970148403c09544015,596393970148403c09510706,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513707,596393970148403c09544015,596393970148403c09510707,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513708,596393970148403c09544015,596393970148403c09510708,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513709,596393970148403c09544015,596393970148403c09510709,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513710,596393970148403c09544015,596393970148403c09510710,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513711,596393970148403c09544015,596393970148403c09510711,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513712,596393970148403c09544015,596393970148403c09510712,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513713,596393970148403c09544015,596393970148403c09510713,596393970148403c09549113,596393970148403c09541001,596393970148403c09550001
596393970148403c09513714,596393970148403c09544015,596393970148403c09510714,596393970148403c09549114,596393970148403c09541001,596393970148403c09550001
596393970148403c09513715,596393970148403c09544015,596393970148403c09510715,596393970148403c09549115,596393970148403c09541001,596393970148403c09550001
596393970148403c09513716,596393970148403c09544015,596393970148403c09510716,596393970148403c09549116,596393970148403c09541001,596393970148403c09550001
596393970148403c09513717,596393970148403c09544015,596393970148403c09510717,596393970148403c09549117,596393970148403c09541001,596393970148403c09550001
596393970148403c09513718,596393970148403c09544015,596393970148403c09510718,596393970148403c09549118,596393970148403c09541001,596393970148403c09550001
596393970148403c09513719,596393970148403c09544015,596393970148403c09510719,596393970148403c09549119,596393970148403c09541001,596393970148403c09550001
596393970148403c09513720,596393970148403c09544015,596393970148403c09510720,596393970148403c09549120,596393970148403c09541001,596393970148403c09550001
596393970148403c09513721,596393970148403c09544016,596393970148403c09510721,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513722,596393970148403c09544016,596393970148403c09510722,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513723,596393970148403c09544016,596393970148403c09510723,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513724,596393970148403c09544016,596393970148403c09510724,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513725,596393970148403c09544016,596393970148403c09510725,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513726,596393970148403c09544016,596393970148403c09510726,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513727,596393970148403c09544016,596393970148403c09510727,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513728,596393970148403c09544016,596393970148403c09510728,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513729,596393970148403c09544016,596393970148403c09510729,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513730,596393970148403c09544016,596393970148403c09510730,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513731,596393970148403c09544016,596393970148403c09510731,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513732,596393970148403c09544016,596393970148403c09510732,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513733,596393970148403c09544016,596393970148403c09510733,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513734,596393970148403c09544016,596393970148403c09510734,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513735,596393970148403c09544016,596393970148403c09510735,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513736,596393970148403c09544016,596393970148403c09510736,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513737,596393970148403c09544016,596393970148403c09510737,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513738,596393970148403c09544016,596393970148403c09510738,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513739,596393970148403c09544016,596393970148403c09510739,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513740,596393970148403c09544016,596393970148403c09510740,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513741,596393970148403c09544016,596393970148403c09510741,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513742,596393970148403c09544016,596393970148403c09510742,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513743,596393970148403c09544016,596393970148403c09510743,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513744,596393970148403c09544016,596393970148403c09510744,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513745,596393970148403c09544016,596393970148403c09510745,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513746,596393970148403c09544016,596393970148403c09510746,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513747,596393970148403c09544016,596393970148403c09510747,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513748,596393970148403c09544016,596393970148403c09510748,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513749,596393970148403c09544016,596393970148403c09510749,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513750,596393970148403c09544016,596393970148403c09510750,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513751,596393970148403c09544016,596393970148403c09510751,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513752,596393970148403c09544016,596393970148403c09510752,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513753,596393970148403c09544016,596393970148403c09510753,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513754,596393970148403c09544016,596393970148403c09510754,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513755,596393970148403c09544016,596393970148403c09510755,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513756,596393970148403c09544016,596393970148403c09510756,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513757,596393970148403c09544016,596393970148403c09510757,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513758,596393970148403c09544016,596393970148403c09510758,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513759,596393970148403c09544016,596393970148403c09510759,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513760,596393970148403c09544016,596393970148403c09510760,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513761,596393970148403c09544016,596393970148403c09510761,596393970148403c09549121,596393970148403c09541001,596393970148403c09550001
596393970148403c09513762,596393970148403c09544016,596393970148403c09510762,596393970148403c09549122,596393970148403c09541001,596393970148403c09550001
596393970148403c09513763,596393970148403c09544016,596393970148403c09510763,596393970148403c09549123,596393970148403c09541001,596393970148403c09550001
596393970148403c09513764,596393970148403c09544016,596393970148403c09510764,596393970148403c09549124,596393970148403c09541001,596393970148403c09550001
596393970148403c09513765,596393970148403c09544016,596393970148403c09510765,596393970148403c09549125,596393970148403c09541001,596393970148403c09550001
596393970148403c09513766,596393970148403c09544016,596393970148403c09510766,596393970148403c09549126,596393970148403c09541001,596393970148403c09550001
596393970148403c09513767,596393970148403c09544016,596393970148403c09510767,596393970148403c09549127,596393970148403c09541001,596393970148403c09550001
596393970148403c09513768,596393970148403c09544016,596393970148403c09510768,596393970148403c09549128,596393970148403c09541001,596393970148403c09550001
596393970148403c09513769,596393970148403c09544017,596393970148403c09510769,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513770,596393970148403c09544017,596393970148403c09510770,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513771,596393970148403c09544017,596393970148403c09510771,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513772,596393970148403c09544017,596393970148403c09510772,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513773,596393970148403c09544017,596393970148403c09510773,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513774,596393970148403c09544017,596393970148403c09510774,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513775,596393970148403c09544017,596393970148403c09510775,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513776,596393970148403c09544017,596393970148403c09510776,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513777,596393970148403c09544017,596393970148403c09510777,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513778,596393970148403c09544017,596393970148403c09510778,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513779,596393970148403c09544017,596393970148403c09510779,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513780,596393970148403c09544017,596393970148403c09510780,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513781,596393970148403c09544017,596393970148403c09510781,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513782,596393970148403c09544017,596393970148403c09510782,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513783,596393970148403c09544017,596393970148403c09510783,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513784,596393970148403c09544017,596393970148403c09510784,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513785,596393970148403c09544017,596393970148403c09510785,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513786,596393970148403c09544017,596393970148403c09510786,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513787,596393970148403c09544017,596393970148403c09510787,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513788,596393970148403c09544017,596393970148403c09510788,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513789,596393970148403c09544017,596393970148403c09510789,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513790,596393970148403c09544017,596393970148403c09510790,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513791,596393970148403c09544017,596393970148403c09510791,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513792,596393970148403c09544017,596393970148403c09510792,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513793,596393970148403c09544017,596393970148403c09510793,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513794,596393970148403c09544017,596393970148403c09510794,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513795,596393970148403c09544017,596393970148403c09510795,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513796,596393970148403c09544017,596393970148403c09510796,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513797,596393970148403c09544017,596393970148403c09510797,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513798,596393970148403c09544017,596393970148403c09510798,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513799,596393970148403c09544017,596393970148403c09510799,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513800,596393970148403c09544017,596393970148403c09510800,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513801,596393970148403c09544017,596393970148403c09510801,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513802,596393970148403c09544017,596393970148403c09510802,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513803,596393970148403c09544017,596393970148403c09510803,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513804,596393970148403c09544017,596393970148403c09510804,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513805,596393970148403c09544017,596393970148403c09510805,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513806,596393970148403c09544017,596393970148403c09510806,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513807,596393970148403c09544017,596393970148403c09510807,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513808,596393970148403c09544017,596393970148403c09510808,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513809,596393970148403c09544017,596393970148403c09510809,596393970148403c09549129,596393970148403c09541001,596393970148403c09550001
596393970148403c09513810,596393970148403c09544017,596393970148403c09510810,596393970148403c09549130,596393970148403c09541001,596393970148403c09550001
596393970148403c09513811,596393970148403c09544017,596393970148403c09510811,596393970148403c09549131,596393970148403c09541001,596393970148403c09550001
596393970148403c09513812,596393970148403c09544017,596393970148403c09510812,596393970148403c09549132,596393970148403c09541001,596393970148403c09550001
596393970148403c09513813,596393970148403c09544017,596393970148403c09510813,596393970148403c09549133,596393970148403c09541001,596393970148403c09550001
596393970148403c09513814,596393970148403c09544017,596393970148403c09510814,596393970148403c09549134,596393970148403c09541001,596393970148403c09550001
596393970148403c09513815,596393970148403c09544017,596393970148403c09510815,596393970148403c09549135,596393970148403c09541001,596393970148403c09550001
596393970148403c09513816,596393970148403c09544017,596393970148403c09510816,596393970148403c09549136,596393970148403c09541001,596393970148403c09550001
596393970148403c09513817,596393970148403c09544018,596393970148403c09510817,596393970148403c09549137,596393970148403c09541001,596393970148403c09550001
596393970148403c09513818,596393970148403c09544018,596393970148403c09510818,596393970148403c09549138,596393970148403c09541001,596393970148403c09550001
596393970148403c09513819,596393970148403c09544018,596393970148403c09510819,596393970148403c09549139,596393970148403c09541001,596393970148403c09550001
596393970148403c09513820,596393970148403c09544018,596393970148403c09510820,596393970148403c09549140,596393970148403c09541001,596393970148403c09550001
596393970148403c09513821,596393970148403c09544018,596393970148403c09510821,596393970148403c09549141,596393970148403c09541001,596393970148403c09550001
596393970148403c09513822,596393970148403c09544018,596393970148403c09510822,596393970148403c09549142,596393970148403c09541001,596393970148403c09550001
596393970148403c09513823,596393970148403c09544018,596393970148403c09510823,596393970148403c09549143,596393970148403c09541001,596393970148403c09550001
596393970148403c09513824,596393970148403c09544018,596393970148403c09510824,596393970148403c09549144,596393970148403c09541001,596393970148403c09550001
596393970148403c09513825,596393970148403c09544018,596393970148403c09510825,596393970148403c09549137,596393970148403c09541001,596393970148403c09550001
596393970148403c09513826,596393970148403c09544018,596393970148403c09510826,596393970148403c09549138,596393970148403c09541001,596393970148403c09550001
596393970148403c09513827,596393970148403c09544018,596393970148403c09510827,596393970148403c09549139,596393970148403c09541001,596393970148403c09550001
596393970148403c09513828,596393970148403c09544018,596393970148403c09510828,596393970148403c09549140,596393970148403c09541001,596393970148403c09550001
596393970148403c09513829,596393970148403c09544018,596393970148403c09510829,596393970148403c09549141,596393970148403c09541001,596393970148403c09550001
